sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x000002D6F21C39A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3BB0>,10,1162.3224686798517,2026.2,22.28811342397557,723.2,35.902089075707,2749.4,41.85498775534405,2.8087758628905486,0.14539956409870886,20230530_172421,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D60>
<__main__.SampleProperties object at 0x000002D6F21BF4C0>,<__main__.ExcitationProperties object at 0x000002D6F21C35B0>,10,1203.3778407775892,2029.4,38.14498656442285,691.1,35.1751332620077,2720.5,48.133668050544415,2.9446857973219087,0.17266864697546896,20230530_172438,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF280>
<__main__.SampleProperties object at 0x000002D6F21C3460>,<__main__.ExcitationProperties object at 0x000002D6F21C3D60>,10,1245.883364295008,2018.9,44.44648467539363,714.1,24.427238894316318,2733.0,37.19946236170625,2.831786800405381,0.1444316975921872,20230530_172455,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3730>
<__main__.SampleProperties object at 0x000002D6F21BF280>,<__main__.ExcitationProperties object at 0x000002D6F21C31C0>,10,1289.8902612533082,2046.3,35.869346244390904,704.1,31.252039933418747,2750.4,55.721091159452364,2.9112691182750305,0.12238136923877718,20230530_172513,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF7F0>
<__main__.SampleProperties object at 0x000002D6F21C3730>,<__main__.ExcitationProperties object at 0x000002D6F21C2EC0>,10,1335.4515629298987,2036.1,39.139366371978994,715.4,29.042038495945842,2751.5,47.77080698501963,2.851081390774059,0.13434001894364872,20230530_172532,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C35B0>
<__main__.SampleProperties object at 0x000002D6F21C3460>,<__main__.ExcitationProperties object at 0x000002D6F21C25F0>,10,1382.622173764655,2046.0,46.02607956365608,705.8,30.19205193424256,2751.8,55.69165107985218,2.904049321102286,0.13851235889952881,20230530_172550,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C39A0>
<__main__.SampleProperties object at 0x000002D6F21C2020>,<__main__.ExcitationProperties object at 0x000002D6F21C04C0>,10,1431.4589375234787,2025.5,46.13296001775737,714.5,13.756816492197604,2740.0,56.48362594593233,2.8350391824559606,0.04717239794523734,20230530_172610,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C35B0>
<__main__.SampleProperties object at 0x000002D6F21C2EC0>,<__main__.ExcitationProperties object at 0x000002D6F21C38E0>,10,1482.0207057988587,2053.4,36.88143164249457,712.2,26.316534726289476,2765.6,34.135611903113734,2.888049144738059,0.13923006475766506,20230530_172628,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C34C0>
<__main__.SampleProperties object at 0x000002D6F21C3A30>,<__main__.ExcitationProperties object at 0x000002D6F21C3760>,10,1534.3684089300116,2041.2,51.34744394806815,708.4,36.881431642494576,2749.6,68.12664676908736,2.888531060218084,0.15520186961543106,20230530_172647,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C33D0>
<__main__.SampleProperties object at 0x000002D6F21BF640>,<__main__.ExcitationProperties object at 0x000002D6F21C3BB0>,10,1588.5651294280528,2055.7,38.47089809193438,689.3,22.149717831159837,2745.0,47.837223999726405,2.985087470288369,0.10314717044212383,20230530_172706,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF7F0>
<__main__.SampleProperties object at 0x000002D6F21C34C0>,<__main__.ExcitationProperties object at 0x000002D6F21C39A0>,10,1644.6761779946628,2030.1,45.62334928520703,689.8,25.90675587563985,2719.9,62.14732496254364,2.9460723567606366,0.10070345442649702,20230530_172725,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C31C0>
<__main__.SampleProperties object at 0x000002D6F21C3AC0>,<__main__.ExcitationProperties object at 0x000002D6F21C3D90>,10,1702.7691722258994,2013.5,55.67809263974476,717.6,25.21586801995918,2731.1,67.41728265066754,2.8086233399317644,0.10873619910484322,20230530_172745,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3A60>
<__main__.SampleProperties object at 0x000002D6F21C36A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3A30>,10,1762.914118095948,2015.8,24.782251713676057,688.1,19.060167890131503,2703.9,31.87302935084772,2.931709726972926,0.08685765441134106,20230530_172804,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3C70>
<__main__.SampleProperties object at 0x000002D6F21C2020>,<__main__.ExcitationProperties object at 0x000002D6F21C3940>,10,1825.1834943190424,2067.9,63.54754125849403,695.9,27.406021236217416,2763.8,61.84302709279358,2.9770907219627074,0.16591857649098246,20230530_172822,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D90>
<__main__.SampleProperties object at 0x000002D6F21C3700>,<__main__.ExcitationProperties object at 0x000002D6F21C2EC0>,10,1889.6523396912096,2033.6,36.2248533468391,710.5,23.152753615930873,2744.1,52.648741675371504,2.864385595921726,0.07997744640118189,20230530_172842,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C26B0>
<__main__.SampleProperties object at 0x000002D6F21C3460>,<__main__.ExcitationProperties object at 0x000002D6F21C3790>,10,1956.3983435170628,2028.3,43.17649823688809,715.8,26.67508200549719,2744.1,59.97574509749754,2.836562492540734,0.0959962127633059,20230530_172901,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C1D20>
<__main__.SampleProperties object at 0x000002D6F21C3160>,<__main__.ExcitationProperties object at 0x000002D6F21C25C0>,10,2025.5019392306665,2036.1,52.372607343915966,701.1,33.711867346677785,2737.2,60.25246882908617,2.911414272485829,0.16868225289867794,20230530_172922,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D90>
<__main__.SampleProperties object at 0x000002D6F21C31C0>,<__main__.ExcitationProperties object at 0x000002D6F21C39A0>,10,2097.046401323233,2060.6,31.48714023216462,718.4,22.24949437627741,2779.0,37.61914406256474,2.8711503513040157,0.10137914426633736,20230530_172940,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C36A0>
<__main__.SampleProperties object at 0x000002D6F21C33D0>,<__main__.ExcitationProperties object at 0x000002D6F21C3AC0>,10,2171.117945694503,2038.7,51.85759346518116,705.6,22.87006777427649,2744.3,52.792139566416516,2.8928204530408856,0.1299258769029413,20230530_173000,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D90>
<__main__.SampleProperties object at 0x000002D6F21C2230>,<__main__.ExcitationProperties object at 0x000002D6F21C3850>,10,2247.8058335487253,2031.4,33.37424156441611,709.0,27.49545416973504,2740.4,38.84893820942858,2.869586282336715,0.12268099558605226,20230530_173019,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C34F0>
<__main__.SampleProperties object at 0x000002D6F21BF670>,<__main__.ExcitationProperties object at 0x000002D6F21C3AC0>,10,2327.2024789604075,2051.1,30.19420474196994,710.6,25.11254666496411,2761.7,38.196989410161635,2.890164882495538,0.11423825718386965,20230530_173038,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF640>
<__main__.SampleProperties object at 0x000002D6F21C3160>,<__main__.ExcitationProperties object at 0x000002D6F21C2230>,10,2409.4035602395243,2041.3,30.51901046888644,705.9,26.36076630145641,2747.2,50.109480140987294,2.895010729542842,0.09389130284285206,20230530_173058,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C34F0>
<__main__.SampleProperties object at 0x000002D6F21C36A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3D60>,10,2494.508135230317,2024.8,50.25892955485622,724.0,19.687559523719543,2748.8,46.80555522584899,2.799380832977786,0.11774592760810815,20230530_173118,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C04C0>
<__main__.SampleProperties object at 0x000002D6F21C2EC0>,<__main__.ExcitationProperties object at 0x000002D6F21C3C70>,10,2582.6187606826747,2059.1,38.93186355673204,694.2,31.861575604480073,2753.3,49.55612979238794,2.972626903202978,0.15163994856547217,20230530_173138,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C38E0>
<__main__.SampleProperties object at 0x000002D6F21BFA60>,<__main__.ExcitationProperties object at 0x000002D6F21C39A0>,10,2673.841615839947,2047.2,54.77919313023879,698.2,16.24068964052943,2745.4,56.903778433422154,2.9337241157109375,0.10575334866567286,20230530_173158,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF4C0>
<__main__.SampleProperties object at 0x000002D6F21C3040>,<__main__.ExcitationProperties object at 0x000002D6F21C26B0>,10,2768.2866303920637,2025.9,53.835768778758975,706.4,24.626002517664126,2732.3,56.84725147269655,2.8717286560468054,0.13122663478439345,20230530_173217,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3E20>
<__main__.SampleProperties object at 0x000002D6F21C3A60>,<__main__.ExcitationProperties object at 0x000002D6F21C3CD0>,10,2866.0676169482504,2061.5,34.54345089883175,690.8,30.963849889831206,2752.3,56.007231675918426,2.989095980053628,0.11686859036285586,20230530_173239,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3220>
<__main__.SampleProperties object at 0x000002D6F21C3AC0>,<__main__.ExcitationProperties object at 0x000002D6F21C3040>,10,2967.30240818887,2056.5,43.07725618003078,696.8,23.730992393913912,2753.3,56.57923647416957,2.953939976480544,0.09549396021477123,20230530_173300,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D00>
<__main__.SampleProperties object at 0x000002D6F21C04C0>,<__main__.ExcitationProperties object at 0x000002D6F21C3910>,10,3072.112998861756,2068.7,52.44244464172127,704.0,27.806474066303338,2772.7,63.00642824347371,2.942718108376984,0.1317086551033919,20230530_173320,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C30D0>
<__main__.SampleProperties object at 0x000002D6F21C3E20>,<__main__.ExcitationProperties object at 0x000002D6F21C3C70>,10,3180.625692794119,2057.4,35.40960321720649,710.8,19.47716611830376,2768.2,44.77007929409998,2.8963057512594967,0.08180916607437098,20230530_173341,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C31C0>
<__main__.SampleProperties object at 0x000002D6F21C33D0>,<__main__.ExcitationProperties object at 0x000002D6F21C3C40>,10,3292.971255097148,2029.4,40.53442980973089,712.9,21.865269264292174,2742.3,42.45479949310796,2.849658732281596,0.11213959735585395,20230530_173404,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3220>
<__main__.SampleProperties object at 0x000002D6F21BF670>,<__main__.ExcitationProperties object at 0x000002D6F21C3940>,10,3409.2850697468107,2051.5,20.470710783946902,701.7,24.40512241313286,2753.2,39.219382963019704,2.9267196675251936,0.09271904223515864,20230530_173427,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C37C0>
<__main__.SampleProperties object at 0x000002D6F21C2230>,<__main__.ExcitationProperties object at 0x000002D6F21C3D30>,10,3529.70730273065,2069.8,43.3538925588003,720.5,23.863151510225972,2790.3,33.624544606581665,2.877091555397225,0.13937489398856495,20230530_173451,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3490>
<__main__.SampleProperties object at 0x000002D6F21C34C0>,<__main__.ExcitationProperties object at 0x000002D6F21C39A0>,10,3654.3830709572544,2057.9,37.106468438804576,702.0,13.885243966167826,2759.9,43.325396709089695,2.9323100328764853,0.0654603841726376,20230530_173514,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C34F0>
<__main__.SampleProperties object at 0x000002D6F21B35B0>,<__main__.ExcitationProperties object at 0x000002D6F21C3A30>,10,3783.462617131929,2040.4,51.164831671764546,710.2,23.519353732617738,2750.6,61.87600504234255,2.875501786902769,0.10279941540404866,20230530_173539,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BFDF0>
<__main__.SampleProperties object at 0x000002D6F21C39A0>,<__main__.ExcitationProperties object at 0x000002D6F21C30D0>,10,3917.1014908092566,2043.0,40.570925550201586,695.5,24.614020394888765,2738.5,48.12120114876602,2.9412988366276447,0.12288636174960278,20230530_173608,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C2230>
<__main__.SampleProperties object at 0x000002D6F21C3790>,<__main__.ExcitationProperties object at 0x000002D6F21C37F0>,10,4055.460735840828,2056.2,39.95697686262063,694.8,14.076931483814219,2751.0,38.449967490233334,2.960957618111748,0.09431307697437777,20230530_173633,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3D00>
<__main__.SampleProperties object at 0x000002D6F21C3E20>,<__main__.ExcitationProperties object at 0x000002D6F21C3760>,10,4198.70708444391,2052.2,55.31148162904335,721.3,25.385231927244625,2773.5,50.43461113164253,2.849865693881,0.151626092659931,20230530_173700,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3A60>
<__main__.SampleProperties object at 0x000002D6F21C3BE0>,<__main__.ExcitationProperties object at 0x000002D6F21C2230>,10,4347.013158125022,2043.8,59.98966577669858,701.8,32.880997551777526,2745.6,76.3887426261226,2.9173072421138926,0.13495798758480415,20230530_173726,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3910>
<__main__.SampleProperties object at 0x000002D6F21C3A00>,<__main__.ExcitationProperties object at 0x000002D6F21C3400>,10,4500.557675700497,2032.9,30.3,704.8,24.003333101884,2737.7,35.65964105259614,2.8879999308482,0.1147273744142823,20230530_173752,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3760>
<__main__.SampleProperties object at 0x000002D6F21C3910>,<__main__.ExcitationProperties object at 0x000002D6F21C3D60>,10,4659.525668664677,2031.1,28.626735755234126,727.8,33.53445988829998,2758.9,54.93714590329571,2.795695530925347,0.11248983957862564,20230530_173819,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C33D0>
<__main__.SampleProperties object at 0x000002D6F21C33A0>,<__main__.ExcitationProperties object at 0x000002D6F21C3E20>,10,4824.108704165369,2044.4,43.61926180026435,710.9,34.838053906611954,2755.3,57.09824865965681,2.882702593802108,0.15449456512745482,20230530_173845,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21C3A90>
<__main__.SampleProperties object at 0x000002D6F21BFA60>,<__main__.ExcitationProperties object at 0x000002D6F21C3C40>,10,4994.5051158551405,2032.4,39.13617252619372,690.6,30.137020423392887,2723.0,43.59816509900388,2.9489051045698624,0.146456787380853,20230530_173910,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,900,286.4788975654116,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x000002D6D7C6F130>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002D6F21BF640>
