molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,23,0.023,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15657,7961,29384,1.967490147450118,0.04045776613443569,49.367437373057506,0.037072180296800775,20230523182758,1,48
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,23,0.023,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15762,8069,29564,1.9549551655313906,0.09506314090205624,49.39677952109696,0.03563763259601821,20230523182802,1,48
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,24,0.024,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15752,7931,29420,1.9883630777971821,0.07606202147231106,50.38608719291251,0.06075356688735568,20230523182806,1,49
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,25,0.025,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15686,7963,29306,1.9719874953004222,0.0679117712034396,51.38275508647,0.029668403515255758,20230523182810,1,50
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,26,0.026,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16386,8058,30152,2.0345707727958615,0.06579761961942951,52.36913493207817,0.035102539735418846,20230523182814,1,51
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,27,0.027,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15833,8010,29710,1.978136078317285,0.05063572749535004,53.39503359169703,0.03446805546884392,20230523182818,1,52
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,28,0.028,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16138,7873,29794,2.0509448291362338,0.07183925936892716,54.368588896264285,0.040698347431008426,20230523182822,1,53
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,29,0.029,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15877,7888,29498,2.0163566684787755,0.10229137318886895,55.37603284562042,0.024959329877954545,20230523182826,1,54
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,30,0.03,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16336,8023,30220,2.0368988900748333,0.05275475135639236,56.36679065415895,0.0380285088120901,20230523182830,1,55
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,31,0.031,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16270,8050,30169,2.0232353352216155,0.08856190885979007,57.3842330611302,0.023434954321701014,20230523182834,1,56
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,32,0.032,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16234,7945,30057,2.0455300560946106,0.065242140282453,58.38223666709034,0.030959509838551082,20230523182838,1,57
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,33,0.033,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16541,7785,30261,2.1265471307316997,0.08649720084685393,59.362824251550634,0.026994763634622578,20230523182842,1,58
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,34,0.034,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16579,7942,30491,2.0906898166939873,0.09890751533481015,60.364590634750684,0.03914092704826303,20230523182846,1,59
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,36,0.036,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16691,7763,30524,2.151860761273938,0.08931960172412592,62.37488864016225,0.02916039887007262,20230523182850,1,61
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,37,0.037,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16740,7683,30323,2.181422868544691,0.09040542958832391,63.37282518918778,0.03054423644033304,20230523182854,1,62
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,38,0.038,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16927,7688,30720,2.2035152580747934,0.0939273636516963,64.39144662914953,0.049577104062596834,20230523182858,1,63
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,40,0.04,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16598,7818,30461,2.12468402097661,0.0724970714868664,66.40399018247804,0.027090289116664053,20230523182902,1,65
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,41,0.041,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16863,7871,30771,2.146056447075627,0.094760658114219,67.37842825608475,0.029515846269507713,20230523182906,1,66
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,42,0.042,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16770,7810,30709,2.152701886662633,0.13857537856501068,68.39111009165445,0.03631466667256385,20230523182911,1,67
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,44,0.044,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17035,7865,30991,2.1662899608094106,0.04980173764370793,70.40545177215635,0.03782992295140239,20230523182915,1,69
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,46,0.046,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17145,7878,31276,2.1794735058297108,0.09253743115576657,72.38238061515224,0.03128521665186247,20230523182919,1,71
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,47,0.047,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17045,7778,30896,2.194378197371506,0.09589625257625564,73.37409384034515,0.04325378829135686,20230523182923,1,72
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,49,0.049,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17265,7707,31129,2.242260805001215,0.06836395446942142,75.39695295699599,0.03817263263393599,20230523182927,1,74
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,51,0.051,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17239,7652,31054,2.2539936442887614,0.05965970688408341,77.37079317658421,0.034020482594164,20230523182931,1,76
