molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,330000,330.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,15,5.4,4.291593850514955,20230425145241,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,340000,340.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,19,3.1433333333333335,1.9626965577433966,20230425145241,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,350000,350.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,61,19,3.706666666666666,1.64808306155296,20230425145242,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,360000,360.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,39,20,2.463333333333334,1.5157836257197133,20230425145242,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,370000,370.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,49,12,4.95,2.2715633383201093,20230425145242,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,380000,380.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60,29,2.1457142857142855,0.8562619812293817,20230425145243,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,390000,390.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60,14,7.576666666666668,6.113660478342287,20230425145243,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,400000,400.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,21,1.6166666666666667,0.5126185499743233,20230425145243,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,410000,410.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,24,17,1.5833333333333335,0.7655789385237235,20230425145243,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,420000,420.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,20,2.783333333333333,1.4791138488222526,20230425145244,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,430000,430.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,12,4.833333333333333,3.3031971044899984,20230425145244,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,440000,440.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,44,23,2.6333333333333337,1.6787892462525882,20230425145244,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,450000,450.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,49,9,5.7,1.16619037896906,20230425145245,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,460000,460.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36,19,2.0666666666666664,0.6200358412579424,20230425145245,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,470000,470.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19,12,2.0666666666666664,1.5114378731672846,20230425145245,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,480000,480.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,19,1.8399999999999999,0.7394893132726426,20230425145246,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,490000,490.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,16,2.2666666666666666,0.6463573143221771,20230425145246,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,500000,500.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,26,11,3.0,2.0763215336529917,20230425145247,1,500025
