molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,14320,35341,59617,0.4052379021109205,0.004790958849062751,20230508133922,1,25
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,8760,22292,37855,0.39296576040330305,0.0011203442363573284,20230508133922,2,125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,6230,15249,26659,0.4085583805991342,0.006347625475738871,20230508133922,3,225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,4232,10530,18641,0.40206829237060643,0.010299715254721144,20230508133922,4,325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2932,7260,13241,0.4037962628559974,0.010533165780254233,20230508133922,5,425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1937,4928,9344,0.3930760947702261,0.011709600257236897,20230508133922,6,525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1359,3575,6886,0.3801065405980249,0.019321504722786632,20230508133922,7,625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1048,2517,5094,0.41635673173342247,0.0037163443896477914,20230508133922,8,725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,721,1767,3708,0.40805689989599325,0.010971921480562946,20230508133922,9,825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,542,1309,2893,0.4147285754516336,0.016627296266635037,20230508133922,10,925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,376,942,2193,0.39861702836934204,0.03426476191493394,20230508133922,11,1025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,271,691,1641,0.39371682716755657,0.0310697064515338,20230508133922,12,1125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,203,485,1253,0.4183640516998301,0.06904341104897353,20230508133922,13,1225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,153,359,974,0.42607130982417024,0.026676827257819162,20230508133922,14,1325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,112,298,789,0.37239713940744873,0.08463621986277634,20230508133922,15,1425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,85,183,644,0.46876848106356306,0.06610307972616336,20230508133922,16,1525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,67,148,525,0.4642108415693322,0.11189822024473318,20230508133922,17,1625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,53,138,457,0.38720538720538716,0.09279133858263078,20230508133922,18,1725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,38,104,381,0.36875913346501576,0.06982819628160386,20230508133922,19,1825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,40,83,298,0.4853944853944854,0.12371401291809542,20230508133922,20,1925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,30,63,246,0.5027272727272727,0.1817833299930466,20230508133922,21,2025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,27,57,234,0.4838509316770187,0.20119686117806565,20230508133922,22,2125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,16,50,204,0.31607142857142856,0.0263657554647025,20230508133922,23,2225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,20,37,186,0.5234848484848484,0.09316025865394618,20230508133922,24,2325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,15,32,150,0.5023809523809524,0.17596510682763694,20230508133922,25,2425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,4,30,139,0.15912698412698412,0.09262452208355437,20230508133922,26,2525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,4,24,112,0.2875,0.0875,20230508133922,27,2625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,8,24,104,0.48148148148148145,0.3777051491550211,20230508133922,28,2725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,5,15,113,0.33888888888888885,0.18774161387462002,20230508133922,29,2825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,8,10,86,0.861111111111111,0.4530418452861136,20230508133922,30,2925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,6,11,78,0.6984126984126983,0.23436227079735558,20230508133922,31,3025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,5,13,61,0.4166666666666667,0.2453266907313291,20230508133922,32,3125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,9,58,0.6666666666666666,0.0,20230508133922,33,3225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,6,10,59,0.5833333333333333,0.18002057495577392,20230508133922,34,3325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,3,5,51,0.7777777777777778,0.31426968052735443,20230508133922,35,3425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,5,5,52,0.5,0.5,20230508133922,36,3525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,3,9,48,1.1666666666666667,0.8333333333333334,20230508133922,37,3625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,5,36,nan,nan,20230508133922,38,3725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,5,5,34,0.5,0.5,20230508133922,39,3825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,4,27,2.0,0.0,20230508133922,40,3925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,3,31,1.0,0.0,20230508133922,41,4025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,7,36,0.3333333333333333,0.0,20230508133922,42,4125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,3,7,34,1.0,0.0,20230508133922,43,4225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,6,25,nan,nan,20230508133922,44,4325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,6,18,0.6666666666666666,0.33333333333333337,20230508133922,45,4425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,7,30,0.3333333333333333,0.0,20230508133922,46,4525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,3,35,nan,nan,20230508133923,47,4625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,2,27,0.0,0.0,20230508133923,48,4725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,14,nan,nan,20230508133923,49,4825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,15,nan,nan,20230508133923,50,4925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,2,13,0.5,0.5,20230508133923,51,5025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,10,nan,nan,20230508133923,52,5125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,3,15,nan,nan,20230508133923,53,5225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,5,15,0.75,0.25,20230508133923,54,5325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,3,16,nan,nan,20230508133923,55,5425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,13,0.0,0.0,20230508133923,56,5525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,15,nan,nan,20230508133923,57,5625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,18,nan,nan,20230508133923,58,5725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,2,10,nan,nan,20230508133923,59,5825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,3,0,14,0.0,0.0,20230508133923,60,5925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,7,nan,nan,20230508133923,61,6025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,7,nan,nan,20230508133923,62,6125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,8,nan,nan,20230508133923,63,6225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,1,7,0.5,0.5,20230508133923,64,6325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,1,8,0.0,0.0,20230508133923,65,6425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,1,12,0.0,0.0,20230508133923,66,6525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,6,nan,nan,20230508133923,67,6625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,2,0,9,0.0,0.0,20230508133923,68,6725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,3,nan,nan,20230508133923,69,6825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,6,nan,nan,20230508133923,70,6925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,6,nan,nan,20230508133923,71,7025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,6,nan,nan,20230508133923,72,7125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,6,0.0,0.0,20230508133923,73,7225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,4,nan,nan,20230508133923,74,7325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,2,9,1.0,0.0,20230508133923,75,7425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,2,nan,nan,20230508133923,76,7525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,4,nan,nan,20230508133923,77,7625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,5,nan,nan,20230508133923,78,7725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,6,nan,nan,20230508133923,79,7825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,5,nan,nan,20230508133923,80,7925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,4,nan,nan,20230508133923,81,8025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,3,nan,nan,20230508133923,82,8125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,3,nan,nan,20230508133923,83,8225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,5,nan,nan,20230508133923,84,8325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,2,nan,nan,20230508133923,85,8425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,4,nan,nan,20230508133923,86,8525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,4,nan,nan,20230508133923,87,8625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,5,nan,nan,20230508133923,88,8725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,8,0.0,0.0,20230508133923,89,8825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,2,0.0,0.0,20230508133923,90,8925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,1,nan,nan,20230508133923,91,9025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,1,nan,nan,20230508133923,92,9125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,1,4,1.0,0.0,20230508133923,93,9225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,4,nan,nan,20230508133923,94,9325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,1,nan,nan,20230508133923,95,9425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,3,nan,nan,20230508133923,96,9525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,0,nan,nan,20230508133923,97,9625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,2,nan,nan,20230508133923,98,9725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,5,nan,nan,20230508133923,99,9825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,3,<function cw at 0x0000025EEAE91000>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,1,nan,nan,20230508133923,100,9925
