sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,crescent_intensity,crescent_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x0000026DFE50B970>,<__main__.ExcitationProperties object at 0x0000026DFE5181C0>,10,560000.0,592.2,22.026347858871205,193.9,13.626811806141598,786.1,22.376103324752503,3.0715467657030167,0.2718412662126102,20230530_225709,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BF40>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50BE80>,10,570000.0,585.7,23.67298037848213,203.6,12.191800523302536,789.3,29.199486296851184,2.885202474057306,0.18306603768758528,20230530_225729,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFF70>
<__main__.SampleProperties object at 0x0000026DFE4FBE80>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,580000.0,561.4,34.06816695978814,189.5,10.594810050208546,750.9,38.64828586108315,2.968434052759777,0.20813163826954884,20230530_225751,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFBB0>
<__main__.SampleProperties object at 0x0000026DFE50BEB0>,<__main__.ExcitationProperties object at 0x0000026DFE50AC50>,10,590000.0,542.9,17.323105957073633,186.1,9.364293886887575,729.0,18.584940139801365,2.926111810116254,0.20285842643125723,20230530_225810,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BD00>
<__main__.SampleProperties object at 0x0000026DFE50BA60>,<__main__.ExcitationProperties object at 0x0000026DFE50B670>,10,600000.0,535.8,23.163764806265842,182.7,7.085901495222751,718.5,23.879907872519105,2.93740716857678,0.1756443827116775,20230530_225833,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B5B0>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,610000.0,520.2,16.59397481015323,180.3,7.071774883294858,700.5,14.691834466805023,2.8914661255096217,0.17864168269832784,20230530_225857,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFB80>
<__main__.SampleProperties object at 0x0000026DFE50BF40>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,620000.0,515.8,17.859451279364663,174.1,14.659126849850233,689.9,24.246443038103546,2.9830906923505403,0.2636223167998817,20230530_225919,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BCD0>
<__main__.SampleProperties object at 0x0000026DFE50B730>,<__main__.ExcitationProperties object at 0x0000026DFE50AEC0>,10,630000.0,520.1,23.394230057858284,168.0,19.894722918402255,688.1,35.534349578963734,3.1328063153473678,0.3408255283090381,20230530_225941,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFA0>
<__main__.SampleProperties object at 0x0000026DFE4FBE80>,<__main__.ExcitationProperties object at 0x0000026DFE50BE20>,10,640000.0,491.0,22.235107375499673,167.3,8.888756943465156,658.3,25.58925555775314,2.9410942099519506,0.17543697669215974,20230530_230006,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50B5B0>,<__main__.ExcitationProperties object at 0x0000026DFE50BBB0>,10,650000.0,473.3,17.262966141425405,169.7,13.535508856337838,643.0,23.22929185317538,2.8055093570875265,0.2335099727983027,20230530_230032,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFD0>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50B6D0>,10,660000.0,486.4,20.910284550909395,155.3,8.718371407550839,641.7,26.431231526359117,3.1378868133245015,0.15242378680094687,20230530_230054,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50A860>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,670000.0,477.4,13.252924205623453,160.0,8.567379996241558,637.4,17.054031781370647,2.99120685533527,0.16093606885651085,20230530_230119,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BF40>
<__main__.SampleProperties object at 0x0000026DFE50AC50>,<__main__.ExcitationProperties object at 0x0000026DFE518490>,10,680000.0,463.8,28.749956521706256,157.3,13.153326575433304,621.1,32.361860267914146,2.9688965996753116,0.30280971715721156,20230530_230142,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE509AE0>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50AEC0>,10,690000.0,465.3,17.012054549642144,156.9,14.754321400864225,622.2,22.524653160481737,2.9921978753628418,0.309219290309645,20230530_230205,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FF7F0>
<__main__.SampleProperties object at 0x0000026DFE4FB4C0>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,700000.0,441.7,20.124860247961973,155.1,12.493598360760604,596.8,22.916369695045503,2.866677089235554,0.2629405757735427,20230530_230230,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50B5B0>,<__main__.ExcitationProperties object at 0x0000026DFE50BE50>,10,710000.0,430.6,17.704236781064584,150.4,4.498888751680797,581.0,19.178112524437854,2.8648499394449685,0.13020769289733178,20230530_230252,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BF70>
<__main__.SampleProperties object at 0x0000026DFE50A860>,<__main__.ExcitationProperties object at 0x0000026DFE50BA60>,10,720000.0,426.8,21.216974336601343,140.7,12.681088281373963,567.5,22.30807028857494,3.064029060499321,0.37391948936774255,20230530_230317,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BD60>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50A3E0>,10,730000.0,425.7,23.216588896735026,144.9,9.213576938409968,570.6,27.310071402323356,2.9468151673146954,0.20662383888656696,20230530_230342,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFF70>
<__main__.SampleProperties object at 0x0000026DFE50BD60>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,740000.0,410.2,22.03088740836374,141.5,9.871676655968834,551.7,22.0592384274707,2.9151568933270315,0.28092416410396126,20230530_230410,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BCD0>
<__main__.SampleProperties object at 0x0000026DFE50A860>,<__main__.ExcitationProperties object at 0x0000026DFE50BE20>,10,750000.0,392.5,13.522203962372407,140.8,9.10823802938856,533.3,17.58436805802244,2.798560119633602,0.1917899171135142,20230530_230434,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BEB0>
<__main__.SampleProperties object at 0x0000026DFE50BCD0>,<__main__.ExcitationProperties object at 0x0000026DFE50AEF0>,10,760000.0,388.3,18.06682041754996,140.1,9.31074647920348,528.4,17.2,2.786844787222852,0.2585758590306614,20230530_230457,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE50>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,770000.0,383.5,16.402743672934722,132.4,11.749042514179614,515.9,19.356910910576616,2.919754897445284,0.289818123120846,20230530_230523,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE509AE0>,<__main__.ExcitationProperties object at 0x0000026DFE50ADD0>,10,780000.0,374.5,23.546761985462037,127.1,9.782126558167196,501.6,27.40510901273702,2.9611014222626313,0.2725513311820969,20230530_230547,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B5B0>
<__main__.SampleProperties object at 0x0000026DFE50BCD0>,<__main__.ExcitationProperties object at 0x0000026DFE50B8B0>,10,790000.0,370.9,14.542695761102891,119.9,12.95723735986958,490.8,17.057549648176316,3.1310559993903415,0.3721702643752808,20230530_230615,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B970>
<__main__.SampleProperties object at 0x0000026DFE4FFBB0>,<__main__.ExcitationProperties object at 0x0000026DFE50A860>,10,800000.0,365.3,15.563097378092834,117.3,8.567963585356791,482.6,20.24944443682345,3.127541256013946,0.22483565654485957,20230530_230640,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE50AC50>,<__main__.ExcitationProperties object at 0x0000026DFE50BFA0>,10,810000.0,354.9,15.871042813879622,126.0,12.345039489608771,480.9,14.024621207005913,2.8511598583764806,0.37297535153192357,20230530_230710,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BA60>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,820000.0,346.0,17.326280616450838,118.2,13.03687079018581,464.2,20.404901371974333,2.967801312310106,0.39645328422256715,20230530_230739,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FF7F0>
<__main__.SampleProperties object at 0x0000026DFE50BBB0>,<__main__.ExcitationProperties object at 0x0000026DFE50BD60>,10,830000.0,342.1,20.1367822652975,123.5,8.065358020571685,465.6,24.560944607241797,2.777814799307577,0.18621344581740262,20230530_230807,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B970>
<__main__.SampleProperties object at 0x0000026DFE50BC70>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,840000.0,336.0,11.567194992737004,111.7,12.38587905640936,447.7,20.44040117023147,3.041954061082552,0.3179824334505149,20230530_230832,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B760>
<__main__.SampleProperties object at 0x0000026DFE50BD60>,<__main__.ExcitationProperties object at 0x0000026DFE50BD00>,10,850000.0,326.6,15.66652482205291,115.1,11.562439189029279,441.7,21.638160735145675,2.861268301588825,0.2710438590165107,20230530_230902,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B5B0>
<__main__.SampleProperties object at 0x0000026DFE50AC50>,<__main__.ExcitationProperties object at 0x0000026DFE50BD30>,10,860000.0,315.5,9.233092656309694,111.4,8.97997772825746,426.9,11.291146974510605,2.8528233074547,0.27058371395998193,20230530_230931,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFA0>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,870000.0,314.8,14.469277798148738,104.7,11.428473213863695,419.5,18.48377667036691,3.0422012052593095,0.3558273981525258,20230530_230958,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50BD60>,<__main__.ExcitationProperties object at 0x0000026DFE50B6D0>,10,880000.0,312.5,12.878276282173792,106.6,7.391887445030531,419.1,14.369759914487089,2.945706737393919,0.23959456085071498,20230530_231027,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B8B0>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,890000.0,302.8,22.489108474992957,103.4,6.887670143089026,406.2,26.289922023467472,2.934668221417297,0.21655299612802142,20230530_231053,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE50BF70>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,900000.0,291.5,10.249390225764653,104.0,9.23038460737146,395.5,13.440610105199838,2.8257011651111954,0.27686474649903825,20230530_231120,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFD0>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50AC50>,10,910000.0,293.9,11.725612990372827,101.3,8.69540108333135,395.2,14.17603611733548,2.9236429783523863,0.2861510593160703,20230530_231148,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50BA60>,<__main__.ExcitationProperties object at 0x0000026DFE50B730>,10,920000.0,286.9,12.972663566130127,93.1,12.316249429107874,380.0,14.470659971127786,3.147572470500534,0.5271301629756294,20230530_231217,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE50>
<__main__.SampleProperties object at 0x0000026DFE4FFBB0>,<__main__.ExcitationProperties object at 0x0000026DFE50B5B0>,10,930000.0,284.4,12.142487389328432,95.0,12.798437404620925,379.4,18.309560344257314,3.0514430393698153,0.46096118404498626,20230530_231247,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50BF40>,<__main__.ExcitationProperties object at 0x0000026DFE50B730>,10,940000.0,279.9,12.461540835707275,91.2,11.417530380953666,371.1,17.18400418994362,3.1196285146483405,0.43200407663408597,20230530_231319,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BEB0>
<__main__.SampleProperties object at 0x0000026DFE50AC50>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,950000.0,274.9,10.530432089900204,94.1,13.201893803541976,369.0,17.6578594399208,2.973424406242567,0.3962310737979614,20230530_231347,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A860>
<__main__.SampleProperties object at 0x0000026DFE50BEE0>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,960000.0,265.1,25.76994373296147,85.0,8.012490249604053,350.1,24.320567427590994,3.1595608700794084,0.5188565961396703,20230530_231416,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE50>
<__main__.SampleProperties object at 0x0000026DFE509AE0>,<__main__.ExcitationProperties object at 0x0000026DFE50B850>,10,970000.0,260.0,18.692244381026054,85.1,7.258787777583803,345.1,21.612265036316764,3.071110331281424,0.28605397218976497,20230530_231447,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",1,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AEC0>
