molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,370000,370.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,33,10,4.066666666666666,2.6301668726105154,20230425143441,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,380000,380.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52,21,4.283333333333333,3.9565697825824384,20230425143444,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,390000,390.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,14,3.75,2.6488991424111767,20230425143449,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,400000,400.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,13,3.75,2.4289915602982237,20230425143453,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,410000,410.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,61,24,3.05,1.307669683062202,20230425143456,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,420000,420.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54,7,2.666666666666667,2.260776661041756,20230425143500,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,430000,430.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,41,7,6.7,2.638181191654584,20230425143506,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,440000,440.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58,18,3.3,0.7333333333333335,20230425143510,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,450000,450.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,76,14,7.57,4.394268994952403,20230425143514,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,460000,460.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,15,5.720000000000001,4.734828402381653,20230425143517,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,470000,470.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,48,25,2.1,0.7176350047203662,20230425143521,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,480000,480.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,26,2,2.0,2.5298221281347035,20230425143525,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,490000,490.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,21,1.8066666666666666,0.915338431643971,20230425143528,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,500000,500.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,63,17,4.666666666666666,2.417528581929166,20230425143535,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,510000,510.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54,14,5.15,3.9484174044799265,20230425143542,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,520000,520.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,43,11,4.766666666666667,2.7153882472555066,20230425143547,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,530000,530.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,11,1.9583333333333333,1.4737282653189494,20230425143553,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,540000,540.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60,5,5.533333333333333,5.447119524217466,20230425143557,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,550000,550.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,29,10,3.95,2.181742422927143,20230425143601,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,560000,560.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,5,9.4,0.8,20230425143606,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,570000,570.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,9,2.5,1.2649110640673518,20230425143610,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,580000,580.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,31,13,3.333333333333333,2.1081851067789192,20230425143615,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,590000,590.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,30,13,3.066666666666667,2.489087293679263,20230425143624,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,600000,600.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,30,2,2.2,2.7129319932501073,20230425143630,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,610000,610.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47,9,5.5,1.3038404810405297,20230425143637,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,620000,620.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,23,4,2.2,2.039607805437114,20230425143642,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,630000,630.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,20,2.0066666666666664,1.192644121270046,20230425143648,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,640000,640.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,4,5,0.375,0.414578098794425,20230425143654,1,640025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,650000,650.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,2,0.5,1.0,20230425143700,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,660000,660.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36,3,4.0,3.286335345030997,20230425143708,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,670000,670.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36,12,3.7333333333333334,1.9281539818639428,20230425143712,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,680000,680.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,39,13,3.2,1.1224972160321824,20230425143719,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,690000,690.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,30,3,1.5,2.0,20230425143725,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,700000,700.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,11,6,1.2,0.7483314773547883,20230425143730,1,700025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,710000,710.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,8,1.2166666666666666,1.4791138488222526,20230425143736,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,720000,720.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22,6,2.666666666666667,2.0110804171997807,20230425143744,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,730000,730.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,19,3.983333333333333,3.2966312771946122,20230425143752,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,740000,740.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,8,3.0,1.6431676725154984,20230425143757,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,750000,750.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,30,9,4.8,2.7129319932501073,20230425143804,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,760000,760.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17,19,0.9199999999999999,0.16,20230425143810,1,760025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,770000,770.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22,11,3.05,2.1118712081942874,20230425143815,1,770025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,780000,780.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,31,9,3.9,2.1071307505705477,20230425143827,1,780025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,790000,790.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19,2,0.3,0.6,20230425143834,1,790025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,800000,800.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14,3,0.6,0.8,20230425143840,1,800025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,810000,810.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,29,7,5.133333333333333,2.050474199897293,20230425143848,1,810025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,820000,820.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,10,11,2.6666666666666665,1.247219128924647,20230425143856,1,820025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,830000,830.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,30,4,2.7,2.4819347291981715,20230425143906,1,830025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,840000,840.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,8,3.333333333333333,1.7256238807393047,20230425143915,1,840025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,850000,850.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16,2,1.4,1.7435595774162693,20230425143926,1,850025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,860000,860.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,28,11,4.0200000000000005,2.5615620234536585,20230425143937,1,860025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,870000,870.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,24,12,3.2833333333333337,2.800595174839329,20230425143945,1,870025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,14545.573986120742,4630.0,880000,880.0,5,<function gentle_check at 0x000001F5BCA44DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12,12,1.3,0.9092121131323904,20230425143952,1,880025
