molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,390000,390.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,71891,23757,3.031152315604261,0.14435184529359438,20230501165433,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,400000,400.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,67777,23415,2.898658306052323,0.12091613169547033,20230501165502,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,410000,410.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66970,22115,3.0338663323911375,0.1522020022375696,20230501165535,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,420000,420.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,69049,23911,2.894138860693781,0.1573244478434851,20230501165605,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,430000,430.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66577,23163,2.8798933564842377,0.1477296659134896,20230501165633,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,440000,440.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,68113,22343,3.054954925471785,0.16011337587983263,20230501165701,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,450000,450.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66867,22008,3.042853863944617,0.13936022510859836,20230501165733,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,460000,460.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,63614,22252,2.8618803886104835,0.11426010580608191,20230501165759,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,470000,470.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,66033,23127,2.8597123719071793,0.13237061685529974,20230501165831,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,480000,480.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,64247,22092,2.9125094476050384,0.13401518434967205,20230501165906,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,490000,490.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,63469,21745,2.924112713535393,0.14482614639540461,20230501165925,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,500000,500.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,61171,21154,2.8981279625085166,0.1563589986008816,20230501170001,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,510000,510.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60195,20472,2.9454377492784385,0.1444352584140255,20230501170032,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,520000,520.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,62192,21623,2.879703928730637,0.11853440838145216,20230501170102,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,530000,530.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60908,19707,3.095994997138314,0.14935027889126049,20230501170134,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,540000,540.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,59098,21065,2.8088935447435857,0.1130719813692611,20230501170201,1,540025
