sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x000002895E6BA5F0>,<__main__.ExcitationProperties object at 0x000002895E6C2CE0>,10,790000.0,927.7,33.31681257263366,318.5,9.254728521139883,1246.2,29.75499957990253,2.9166426101909075,0.16411387131401917,20230530_161510,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B4970>
<__main__.SampleProperties object at 0x000002895E6C15A0>,<__main__.ExcitationProperties object at 0x000002895E6C30D0>,10,800000.0,930.2,31.265955926534534,312.2,11.617228585166085,1242.4,31.83771348573889,2.98411887950204,0.15869713569972746,20230530_161900,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3820>
<__main__.SampleProperties object at 0x000002895E6C3130>,<__main__.ExcitationProperties object at 0x000002895E6C3610>,10,810000.0,928.5,38.458419104274164,312.1,18.008053753806934,1240.6,41.50710782504606,2.985173185360489,0.2171381897457264,20230530_162310,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2FB0>
<__main__.SampleProperties object at 0x000002895E6BBD30>,<__main__.ExcitationProperties object at 0x000002895E6C3400>,10,820000.0,919.3,26.844180002376678,302.1,17.478272225823694,1221.4,31.077966471440824,3.0534566125533065,0.1989118217961052,20230530_162727,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3640>
<__main__.SampleProperties object at 0x000002895E6C3730>,<__main__.ExcitationProperties object at 0x000002895E6C33A0>,10,830000.0,900.7,16.18672295432278,310.2,12.898061869908982,1210.9,18.069034285207387,2.909104450118952,0.1415409737440867,20230530_163145,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2AD0>
<__main__.SampleProperties object at 0x000002895E6C3490>,<__main__.ExcitationProperties object at 0x000002895E6C35E0>,10,840000.0,894.3,23.37969204245428,304.2,13.912584231550946,1198.5,27.222233560088345,2.945841595996561,0.15444360994226888,20230530_163600,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2DD0>
<__main__.SampleProperties object at 0x000002895E6C3310>,<__main__.ExcitationProperties object at 0x000002895E6C3430>,10,850000.0,888.8,13.862178760930764,297.3,16.031531430278267,1186.1,23.632393023136697,2.997822608332142,0.1597632767672358,20230530_164023,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2AD0>
<__main__.SampleProperties object at 0x000002895E6BB4F0>,<__main__.ExcitationProperties object at 0x000002895E6C1630>,10,860000.0,881.3,25.44818264631092,296.3,6.856383886568779,1177.6,25.91215930793881,2.976089929191342,0.11433314011154927,20230530_164455,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3160>
<__main__.SampleProperties object at 0x000002895E6AB7C0>,<__main__.ExcitationProperties object at 0x000002895E6C2320>,10,870000.0,865.1,35.53153528909214,290.0,15.57562197795003,1155.1,35.18081863743367,2.9937973261812987,0.23430636198080232,20230530_164933,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B79D0>
<__main__.SampleProperties object at 0x000002895E6C3250>,<__main__.ExcitationProperties object at 0x000002895E6C37C0>,10,880000.0,862.9,27.049768945408758,291.0,10.382677881933928,1153.9,27.5043632902127,2.9695351103515564,0.1504241043599211,20230530_165508,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C34C0>
<__main__.SampleProperties object at 0x000002895E6C3850>,<__main__.ExcitationProperties object at 0x000002895E6C3670>,10,890000.0,850.3,26.840454541605663,288.6,16.19382598399773,1138.9,40.031112899843286,2.952036582978961,0.12005002845476774,20230530_170044,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3490>
<__main__.SampleProperties object at 0x000002895E6C3430>,<__main__.ExcitationProperties object at 0x000002895E6C3820>,10,900000.0,827.0,22.693611435820433,291.8,16.904437287292353,1118.8,31.647432755280484,2.8420542781997655,0.16039720106462926,20230530_170623,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3250>
<__main__.SampleProperties object at 0x000002895E6C33A0>,<__main__.ExcitationProperties object at 0x000002895E6C20E0>,10,910000.0,829.6,29.3468908063529,281.5,19.288597668052493,1111.1,32.31238152782923,2.9628611994488034,0.25014225949389635,20230530_171225,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3850>
<__main__.SampleProperties object at 0x000002895E6B4970>,<__main__.ExcitationProperties object at 0x000002895E6C3310>,10,920000.0,824.1,22.22813532440362,290.0,13.48332303254654,1114.1,30.755324742229597,2.846334517161653,0.12238570055463673,20230530_171804,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C34C0>
<__main__.SampleProperties object at 0x000002895E6BBD30>,<__main__.ExcitationProperties object at 0x000002895E6C23E0>,10,930000.0,814.8,16.809521111560553,280.4,14.143549766589716,1095.2,23.861265683110776,2.91320025738949,0.15889258870149486,20230530_172332,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BA5F0>
<__main__.SampleProperties object at 0x000002895E6C2FE0>,<__main__.ExcitationProperties object at 0x000002895E6C3370>,10,940000.0,787.5,26.564073482807565,279.7,15.811704525445698,1067.2,30.208608044727914,2.824266407238101,0.18050344584909667,20230530_172907,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3580>
<__main__.SampleProperties object at 0x000002895E6BB4F0>,<__main__.ExcitationProperties object at 0x000002895E6C3700>,10,950000.0,793.8,30.04263636900064,271.7,9.317188417113824,1065.5,24.856588663772833,2.927675147080481,0.19693842969822936,20230530_173450,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3640>
<__main__.SampleProperties object at 0x000002895E6C3400>,<__main__.ExcitationProperties object at 0x000002895E6C3430>,10,960000.0,775.9,36.94983085211622,271.3,12.783192089615177,1047.2,46.44954251658459,2.862072882441166,0.11371715956753202,20230530_174053,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6AB7C0>,<__main__.ExcitationProperties object at 0x000002895E6C15A0>,10,970000.0,784.0,25.175384803414627,270.4,16.936351437071682,1054.4,28.503333138424352,2.9120671121911457,0.22522175979091466,20230530_174641,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BBD30>
<__main__.SampleProperties object at 0x000002895E6C3340>,<__main__.ExcitationProperties object at 0x000002895E6C3520>,10,980000.0,768.1,20.68066730064579,264.6,11.119352499134111,1032.7,25.764510474682027,2.907334485173501,0.1297402810533026,20230530_175223,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C37C0>
<__main__.SampleProperties object at 0x000002895E6C2B60>,<__main__.ExcitationProperties object at 0x000002895E6C2CE0>,10,990000.0,763.4,35.111821371156466,263.0,17.838161340227867,1026.4,33.67551038959915,2.919786461281611,0.2844243489642364,20230530_175953,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C23E0>
<__main__.SampleProperties object at 0x000002895E6C3730>,<__main__.ExcitationProperties object at 0x000002895E6C2AD0>,10,1000000.0,774.9,26.512072721686625,259.4,18.85311645325515,1034.3,18.9844673351664,3.006881310214289,0.2767539082520141,20230530_180709,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C21D0>
<__main__.SampleProperties object at 0x000002895E6C2050>,<__main__.ExcitationProperties object at 0x000002895E6C3640>,10,10000.0,1759.9,46.960515329370054,736.0,31.906112267087632,2495.9,64.76642648780309,2.3947406877538553,0.10293471688795991,20230530_181351,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6C37C0>,<__main__.ExcitationProperties object at 0x000002895E6C3370>,10,20000.0,1937.8,33.408980828513755,710.2,18.65368596283319,2648.0,33.648179742743885,2.730796773629978,0.09831146260139771,20230530_181410,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3460>
<__main__.SampleProperties object at 0x000002895E6B7F70>,<__main__.ExcitationProperties object at 0x000002895E6C32B0>,10,30000.0,1952.8,54.330102153410316,693.6,22.865694828716666,2646.4,55.54493676294897,2.818990346940584,0.13334901617428946,20230530_181430,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3400>
<__main__.SampleProperties object at 0x000002895E6C2C50>,<__main__.ExcitationProperties object at 0x000002895E6C2CE0>,10,40000.0,1957.5,61.76285291338152,673.5,16.249615380063616,2631.0,60.76018433151763,2.908612231572205,0.12666247433569558,20230530_181451,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C15A0>
<__main__.SampleProperties object at 0x000002895E6BBF70>,<__main__.ExcitationProperties object at 0x000002895E6C3820>,10,50000.0,1967.3,47.941735471298905,680.2,30.390129976688154,2647.5,66.46841355109959,2.896631576544589,0.11759368704399752,20230530_181513,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C1D50>
<__main__.SampleProperties object at 0x000002895E6AB7C0>,<__main__.ExcitationProperties object at 0x000002895E6C37C0>,10,60000.0,1944.1,31.614711765252583,659.9,19.039170149982905,2604.0,33.34966266695962,2.948843903704956,0.10707065900098292,20230530_181536,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6BA5F0>
<__main__.SampleProperties object at 0x000002895E6C3250>,<__main__.ExcitationProperties object at 0x000002895E6C2B60>,10,70000.0,1923.3,37.073036023503654,648.6,24.253659517689286,2571.9,41.113136586740744,2.969952294860367,0.1385201502689028,20230530_181559,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2D70>
<__main__.SampleProperties object at 0x000002895E6C2FB0>,<__main__.ExcitationProperties object at 0x000002895E6C3430>,10,80000.0,1911.4,39.18724282212261,652.2,15.791136754521505,2563.6,40.72394872799052,2.9325308485720796,0.09543143890257944,20230530_181624,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2AD0>
<__main__.SampleProperties object at 0x000002895E6C3400>,<__main__.ExcitationProperties object at 0x000002895E6C2D70>,10,90000.0,1888.7,48.24945595548203,641.5,12.475976915656746,2530.2,45.90816920766935,2.9457627264905852,0.10720986667549952,20230530_181649,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6C3610>,<__main__.ExcitationProperties object at 0x000002895E6C31F0>,10,100000.0,1891.3,26.570848687988875,639.5,34.79152195578687,2530.8,42.53422151632729,2.966516548153573,0.17086282788847623,20230530_181717,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3790>
<__main__.SampleProperties object at 0x000002895E6C2D70>,<__main__.ExcitationProperties object at 0x000002895E6C3760>,10,110000.0,1849.3,44.9400712059961,620.3,27.54650613054222,2469.6,60.08527273800128,2.986255484584632,0.1290462566683569,20230530_181746,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3310>
<__main__.SampleProperties object at 0x000002895E6C37C0>,<__main__.ExcitationProperties object at 0x000002895E6C2FE0>,10,120000.0,1851.0,38.86386496477158,628.3,29.610977694091765,2479.3,35.2988668373363,2.954369692881945,0.18472396009225267,20230530_181815,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C35E0>
<__main__.SampleProperties object at 0x000002895E6C3490>,<__main__.ExcitationProperties object at 0x000002895E6C3670>,10,130000.0,1827.9,54.592032385687936,610.1,30.306599941266917,2438.0,70.44004542871903,3.001805237973325,0.14721818943650106,20230530_181845,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C33A0>
<__main__.SampleProperties object at 0x000002895E6C2D70>,<__main__.ExcitationProperties object at 0x000002895E6C2320>,10,140000.0,1806.3,41.38369244038042,625.2,14.938540758722054,2431.5,45.35030319634038,2.8906734923729926,0.09189543678971576,20230530_181916,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C37C0>
<__main__.SampleProperties object at 0x000002895E6C2FB0>,<__main__.ExcitationProperties object at 0x000002895E6C3160>,10,150000.0,1753.1,30.791070134050226,589.5,22.974986398254952,2342.6,36.94374101251794,2.9785824134234864,0.13090922459552473,20230530_181948,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C0760>
<__main__.SampleProperties object at 0x000002895E6BBF70>,<__main__.ExcitationProperties object at 0x000002895E6C21D0>,10,160000.0,1766.6,43.591742337282184,592.6,13.727344972717777,2359.2,46.87813989483798,2.9825458763624155,0.09554351322416423,20230530_182023,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C20E0>
<__main__.SampleProperties object at 0x000002895E6C32B0>,<__main__.ExcitationProperties object at 0x000002895E6C2D70>,10,170000.0,1725.4,55.92709540106656,593.0,20.0549245822566,2318.4,55.458452917476876,2.9134630272904856,0.14675991631464497,20230530_182103,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C2320>
<__main__.SampleProperties object at 0x000002895E6B3DC0>,<__main__.ExcitationProperties object at 0x000002895E6C33A0>,10,180000.0,1744.2,41.56633253006572,594.3,21.890865674979597,2338.5,49.014793685172236,2.9385208718069404,0.1207687910190771,20230530_182148,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6B79D0>
<__main__.SampleProperties object at 0x000002895E6C30D0>,<__main__.ExcitationProperties object at 0x000002895E6C3580>,10,190000.0,1700.9,37.556490783884485,572.4,18.205493676360444,2273.3,47.2653149783221,2.973801524290413,0.09369024756028926,20230530_182229,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C20E0>
<__main__.SampleProperties object at 0x000002895E6C3550>,<__main__.ExcitationProperties object at 0x000002895E6C2CE0>,10,200000.0,1698.8,31.899216291313493,582.5,19.6837496427891,2281.3,39.135789247183965,2.9195479812363496,0.10927631069115747,20230530_182312,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C34F0>
<__main__.SampleProperties object at 0x000002895E6C37C0>,<__main__.ExcitationProperties object at 0x000002895E6C32E0>,10,210000.0,1689.9,38.03537826813347,563.0,25.08784566279058,2252.9,24.788908810191707,3.0100210950280366,0.19444250950169115,20230530_182356,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C3250>
<__main__.SampleProperties object at 0x000002895E6C3640>,<__main__.ExcitationProperties object at 0x000002895E6C2DD0>,10,220000.0,1660.7,42.81600168161432,571.3,13.236691429507601,2232.0,45.74494507593161,2.908331126712616,0.0968371706306225,20230530_182444,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C34C0>
<__main__.SampleProperties object at 0x000002895E6C3580>,<__main__.ExcitationProperties object at 0x000002895E6C3880>,10,230000.0,1641.6,36.04497191010142,559.8,21.618510586994656,2201.4,30.539155194602223,2.9383458615873557,0.16101998195149728,20230530_182526,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)","Venus(singlet_lifetime_ns=2, triplet_lifetime_ns=1000000.0, triplet_quantum_yield=0.01)",20000000.0,24465,7787.4513654864395,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x00000289440F2F50>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x000002895E6C37C0>
