molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,750000,750.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9739,3270,16330,2.9858260454892935,0.16014954236035775,750025.9228480944,0.037388627405776795,20230508181714,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,760000,760.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9598,3256,16181,2.9627403983134015,0.22889765923005534,760025.916844516,0.03646079951798703,20230508181800,1,760025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,770000,770.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9587,3242,16083,2.9624962872021547,0.15306468387669467,770025.917120147,0.0659480579536455,20230508181906,1,770025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,780000,780.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9454,3259,15946,2.9069572454958994,0.18367579244174995,780025.9269140294,0.04529714253673447,20230508182001,1,780025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,790000,790.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9299,3279,15734,2.842116336584855,0.15948570567673415,790025.9112841878,0.02692882061507267,20230508182053,1,790025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,800000,800.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9188,3099,15504,2.9784918987221305,0.22744287275185449,800025.9105683535,0.02644924272963685,20230508182150,1,800025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,810000,810.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9130,3081,15447,2.9663012982476618,0.13413792143987874,810025.9129240442,0.04886073227963861,20230508182240,1,810025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,820000,820.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9035,3065,15176,2.9625393149950767,0.2587321777923833,820025.9307687681,0.0438285726587331,20230508182352,1,820025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,830000,830.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,9049,3096,15267,2.9436981685650867,0.2700809651450382,830025.9193341772,0.026532761237341128,20230508182505,1,830025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,840000,840.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8977,2909,15043,3.0945071501247092,0.20488775784261998,840025.8929405834,0.043839625747832615,20230508182602,1,840025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,850000,850.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8790,3090,14844,2.8490811657869313,0.148839689582221,850025.914918359,0.027184465209169742,20230508182700,1,850025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,860000,860.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8755,2933,14710,2.9918885065559064,0.13792881905835525,860025.9105511184,0.03396736823862597,20230508182812,1,860025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,870000,870.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8820,3044,14810,2.903835335798285,0.17349751673707023,870025.9116053383,0.028925028928595112,20230508182903,1,870025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,880000,880.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8605,2853,14390,3.0340709441599674,0.2569228628504338,880025.8977262831,0.048287095783053686,20230508183002,1,880025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,890000,890.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8483,2950,14368,2.881660626351701,0.17760131573479102,890025.8901357085,0.026816349446377265,20230508183057,1,890025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,900000,900.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8326,2875,14011,2.904494937915543,0.17746774595073417,900025.901690441,0.03920786375905778,20230508183200,1,900025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,910000,910.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8273,2821,13844,2.938760220290783,0.16491249016067938,910025.9086240584,0.04688467540019291,20230508183301,1,910025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,920000,920.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8332,2814,13870,2.9704090242819907,0.18687638427733885,920025.922662035,0.027958741649155964,20230508183402,1,920025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,930000,930.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8102,2793,13683,2.910337412893207,0.18919684099387615,930025.9343266487,0.035489920065877964,20230508183517,1,930025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,940000,940.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7936,2744,13463,2.900796640341389,0.17371257069846577,940025.9272747819,0.04722143517607078,20230508183623,1,940025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,950000,950.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8027,2769,13483,2.905260162551517,0.18905903831190557,950025.9060678834,0.05741877170297769,20230508183708,1,950025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,960000,960.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7948,2759,13334,2.88485050596515,0.10524477336929221,960025.896320037,0.03450578647841747,20230508183814,1,960025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,970000,970.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7859,2709,13224,2.9087902059768505,0.18442501966344368,970025.9213084497,0.05613778699822081,20230508183912,1,970025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,980000,980.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7726,2648,13060,2.922484140944224,0.18418683869503555,980025.9115067988,0.02576339758156543,20230508184016,1,980025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,990000,990.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7655,2630,12897,2.916835408789366,0.16093329422728833,990025.929673798,0.0336671451917058,20230508184116,1,990025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,22773.40514587241,7249.0,1000000,1000.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7497,2591,12529,2.8977332612264433,0.13719802431079908,1000025.9234871513,0.033862495243023115,20230508184219,1,1000025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,10000,10.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13690,8333,26793,1.645800189514818,0.07651684529164995,10025.932479933235,0.026432015169059932,20230508184308,1,10025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,20000,20.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15882,7675,28901,2.073680597918753,0.10233872444291708,20025.922321225567,0.031980389740233504,20230508184319,1,20025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,30000,30.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17012,7416,30253,2.296792784625003,0.09648157384594384,30025.90957165431,0.022153275132788374,20230508184333,1,30025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,40000,40.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17652,7259,31045,2.433381776680428,0.07453224726132568,40025.9165856332,0.02216229216023076,20230508184340,1,40025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,50000,50.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18303,6969,31451,2.627284769685097,0.07940457240098513,50025.92729338113,0.0350212789895882,20230508184352,1,50025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,60000,60.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18261,6712,31383,2.7231235705525103,0.1176123007517124,60025.905140110975,0.03629371209840212,20230508184404,1,60025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,70000,70.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18483,6687,31530,2.7696834575863347,0.14300976332763474,70025.92243611539,0.029218170928690144,20230508184416,1,70025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,80000,80.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18604,6593,31658,2.825629192408126,0.11287330902590999,80025.90016823536,0.03466877250691712,20230508184423,1,80025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,90000,90.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18547,6423,31375,2.8930647935722424,0.1553552937936647,90025.91806221113,0.025874567987808506,20230508184436,1,90025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,100000,100.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18252,6431,31079,2.8411354800608755,0.10551425578336905,100025.93345577572,0.015507986729691914,20230508184448,1,100025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,110000,110.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18436,6233,30851,2.9669357574604502,0.18909363689330294,110025.9451897295,0.034542528604786994,20230508184501,1,110025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,120000,120.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18371,6285,30935,2.9286737527905164,0.1615161844415118,120025.91701300445,0.013199184512727046,20230508184508,1,120025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,130000,130.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18149,6049,30399,3.0020201663307526,0.09289814386750284,130025.91303027545,0.02899496318732483,20230508184520,1,130025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,140000,140.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18105,6186,30426,2.9296773490034216,0.12641239085263378,140025.91153557348,0.016432667629611323,20230508184533,1,140025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,150000,150.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17687,6015,29783,2.9480834610453392,0.18556405242303917,150025.91419764142,0.024558919123805426,20230508184546,1,150025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,160000,160.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17558,5902,29519,2.9809433199675603,0.1754611005229931,160025.91281352402,0.021581803855280857,20230508184558,1,160025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,170000,170.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17399,6064,29302,2.8728494611079696,0.10657125862658792,170025.9074132448,0.04095403066713831,20230508184613,1,170025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,180000,180.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17362,5937,29233,2.929503872793016,0.12553062976751142,180025.91833337734,0.018819702997427766,20230508184627,1,180025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,190000,190.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17266,5776,28717,2.995789221439298,0.1266338110087347,190025.91998602115,0.035030119687954234,20230508184645,1,190025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,200000,200.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16975,5769,28469,2.95128584736819,0.2180353214219242,200025.9341047857,0.0269483805927132,20230508184700,1,200025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,210000,210.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16616,5683,27948,2.9293726010732537,0.1400170806958449,210025.90778220253,0.024005913184727633,20230508184710,1,210025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,220000,220.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16710,5788,28129,2.8902029832130935,0.11129244559365312,220025.91912797853,0.028505832257914084,20230508184723,1,220025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,230000,230.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16489,5625,27711,2.9348956715710544,0.10791303773594334,230025.9243505819,0.02608425646770418,20230508184740,1,230025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,240000,240.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15984,5620,27206,2.8513270021531243,0.16530194497308343,240025.91880688426,0.016690697672666326,20230508184753,1,240025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,250000,250.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15921,5425,26834,2.941421978738146,0.14707633235587253,250025.92207203674,0.036622483276907154,20230508184803,1,250025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,260000,260.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15880,5416,26767,2.937331160664108,0.12496927483831852,260025.93212179685,0.018089717279845662,20230508184815,1,260025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,270000,270.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15827,5502,26782,2.8787342209147644,0.1047352841633716,270025.94011533575,0.026710209790041222,20230508184832,1,270025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,280000,280.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15472,5388,26104,2.8735831637610554,0.08393660266783065,280025.930175542,0.0207954101751303,20230508184848,1,280025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,290000,290.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15591,5271,26091,2.9596620059978482,0.10284008110174801,290025.9093831084,0.03129835882874117,20230508184903,1,290025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,300000,300.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15317,5201,25804,2.949934601871811,0.14320027986948136,300025.9233441463,0.03684023492817446,20230508184916,1,300025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,310000,310.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15265,5209,25703,2.937754294753976,0.14248472420521946,310025.91785537597,0.03274421193421976,20230508184931,1,310025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,320000,320.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14806,5134,25154,2.8878737254925517,0.11614243715286227,320025.9219416517,0.030722801383604417,20230508184943,1,320025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,330000,330.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14913,5163,25132,2.8938528408052524,0.1563963738110143,330025.9221203393,0.02835090655763972,20230508184954,1,330025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,340000,340.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14575,4951,24578,2.950605476581463,0.15438309599998606,340025.9069585171,0.018967068160115216,20230508185004,1,340025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,350000,350.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14775,5016,24699,2.9492656321104063,0.11556063605359733,350025.9236266767,0.026116226840919913,20230508185014,1,350025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,360000,360.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14486,4862,24153,2.9835773861550967,0.1265098783071529,360025.93284816726,0.03410765077345909,20230508185027,1,360025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,370000,370.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14047,4901,23812,2.8717446754188685,0.11784119305746285,370025.92133862583,0.023007185676093816,20230508185039,1,370025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,380000,380.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,14296,4824,23904,2.9695620734362174,0.17622067894420324,380025.9034716825,0.05155579844394769,20230508185048,1,380025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,390000,390.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13817,4749,23215,2.918528353929342,0.1880378823009785,390025.90749759274,0.03288979642043979,20230508185101,1,390025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,400000,400.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13935,4680,23354,2.9847439832351492,0.15923282910666087,400025.9216381389,0.05034957976455798,20230508185114,1,400025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,410000,410.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13751,4686,23163,2.9399574380103792,0.13490766673841517,410025.92483637726,0.022824819167849796,20230508185136,1,410025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,420000,420.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13604,4753,23062,2.8640554715511852,0.09068735343268788,420025.92617310537,0.04068673958642427,20230508185158,1,420025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,430000,430.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13286,4573,22469,2.9083607220350642,0.12365707663375264,430025.9290002241,0.03680616968589457,20230508185210,1,430025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,440000,440.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13342,4571,22492,2.9288628519821076,0.16723084543271424,440025.9315172379,0.03363745791270655,20230508185223,1,440025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,450000,450.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,13217,4526,22174,2.9247338408474945,0.1676249603697991,450025.91684172244,0.038145398485630456,20230508185237,1,450025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,460000,460.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12755,4462,21606,2.8652298722804863,0.13351687046200233,460025.8962466621,0.025887664423947753,20230508185250,1,460025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,470000,470.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12915,4422,21717,2.9296610535143195,0.1603175480492199,470025.9157249111,0.024031701244472677,20230508185303,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,480000,480.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12770,4362,21435,2.9310536359550072,0.11538480320092939,480025.9124547949,0.023120436497279934,20230508185320,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,490000,490.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12669,4489,21409,2.82600650444446,0.11210012395704591,490025.91634289885,0.021546662327982347,20230508185336,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,500000,500.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12633,4276,21065,2.956573838808132,0.07548943739176103,500025.915100756,0.024607558626298466,20230508185349,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,76859.06427007429,24465.0,510000,510.0,10,<function gentle_check at 0x000001BDE36E0E50>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,12461,4211,20881,2.9605629799439077,0.12093081409959426,510025.936116777,0.03153932582097495,20230508185402,1,510025
